,rain,tmax,tmin
1994-03-27 12:00:00,0.0,18.3,9.7
1994-03-28 12:00:00,0.0,22.1,8.7
1994-03-29 12:00:00,0.0,16.0,7.1
1994-03-30 12:00:00,0.0,21.5,3.4
1994-03-31 12:00:00,0.0,19.7,5.3
1994-04-01 12:00:00,50.8,12.0,4.9
1994-04-02 12:00:00,31.2,11.7,10.8
1994-04-03 12:00:00,3.5,10.6,6.5
1994-04-04 12:00:00,1.1,15.4,6.3
1994-04-05 12:00:00,15.4,11.4,8.5
1994-04-06 12:00:00,0.0,14.4,10.2
1994-04-07 12:00:00,13.1,16.0,12.8
1994-04-08 12:00:00,23.3,14.2,13.5
1994-04-09 12:00:00,0.0,16.0,9.1
1994-04-10 12:00:00,2.1,15.7,8.7
1994-04-11 12:00:00,31.7,14.4,11.0
1994-04-12 12:00:00,35.9,14.1,13.1
1994-04-13 12:00:00,21.0,11.7,12.2
1994-04-14 12:00:00,0.0,12.1,6.2
1994-04-15 12:00:00,0.0,15.9,6.2
1994-04-16 12:00:00,0.0,15.7,9.2
1994-04-17 12:00:00,0.0,16.2,7.9
1994-04-18 12:00:00,46.9,13.4,8.7
1994-04-19 12:00:00,21.8,11.2,9.7
1994-04-20 12:00:00,35.3,11.4,5.9
1994-04-21 12:00:00,26.7,8.4,1.3
1994-04-22 12:00:00,6.2,8.4,2.8
1994-04-23 12:00:00,0.0,11.6,3.1
1994-04-24 12:00:00,55.0,10.4,3.5
1994-04-25 12:00:00,0.0,11.1,4.9
1994-04-26 12:00:00,0.0,12.9,3.0
1994-04-27 12:00:00,6.2,14.1,3.7
1994-04-28 12:00:00,25.2,13.0,10.2
1994-04-29 12:00:00,5.5,13.9,12.0
1994-04-30 12:00:00,0.0,15.8,12.3
1994-05-01 12:00:00,3.2,16.9,12.3
1994-05-02 12:00:00,16.4,12.5,10.1
1994-05-03 12:00:00,5.5,11.5,9.0
1994-05-04 12:00:00,9.9,10.0,3.2
1994-05-05 12:00:00,0.0,12.6,4.7
1994-05-06 12:00:00,0.0,12.6,5.5
1994-05-07 12:00:00,3.0,11.5,8.4
1994-05-08 12:00:00,1.4,11.6,9.2
1994-05-09 12:00:00,0.0,14.2,8.5
1994-05-10 12:00:00,0.0,14.0,8.4
1994-05-11 12:00:00,0.0,12.1,6.3
1994-05-12 12:00:00,0.0,10.3,7.4
1994-05-13 12:00:00,0.0,10.3,3.3
1994-05-14 12:00:00,33.4,9.8,3.9
1994-05-15 12:00:00,26.4,9.3,4.5
1994-05-16 12:00:00,9.6,5.8,3.4
1994-05-17 12:00:00,31.9,8.9,2.8
1994-05-18 12:00:00,54.3,11.9,4.1
1994-05-19 12:00:00,31.4,11.4,8.7
1994-05-20 12:00:00,43.1,8.3,6.0
1994-05-21 12:00:00,4.6,8.9,4.8
1994-05-22 12:00:00,8.4,10.1,4.0
1994-05-23 12:00:00,18.2,11.2,5.9
1994-05-24 12:00:00,16.6,8.2,7.6
1994-05-25 12:00:00,12.8,9.3,5.1
1994-05-26 12:00:00,21.8,11.6,6.3
1994-05-27 12:00:00,47.8,9.9,8.8
1994-05-28 12:00:00,30.1,8.3,6.7
1994-05-29 12:00:00,39.4,9.3,5.5
1994-05-30 12:00:00,3.7,7.6,5.2
1994-05-31 12:00:00,0.0,11.3,4.0
1994-06-01 12:00:00,0.0,11.4,6.0
1994-06-02 12:00:00,0.0,13.1,7.6
1994-06-03 12:00:00,0.0,12.7,6.9
1994-06-04 12:00:00,0.0,10.0,4.9
1994-06-05 12:00:00,0.0,9.4,3.0
1994-06-06 12:00:00,0.0,9.7,2.8
1994-06-07 12:00:00,20.9,9.2,3.6
1994-06-08 12:00:00,0.0,10.6,5.5
1994-06-09 12:00:00,0.0,11.1,4.7
1994-06-10 12:00:00,8.7,10.5,4.9
1994-06-11 12:00:00,0.0,11.9,6.9
1994-06-12 12:00:00,0.0,12.2,6.5
1994-06-13 12:00:00,0.0,10.7,6.3
1994-06-14 12:00:00,2.4,9.4,5.4
1994-06-15 12:00:00,17.7,7.5,5.1
1994-06-16 12:00:00,14.8,7.8,5.3
1994-06-17 12:00:00,12.5,7.8,3.5
1994-06-18 12:00:00,63.4,9.5,4.9
1994-06-19 12:00:00,15.7,9.2,4.6
1994-06-20 12:00:00,3.8,7.8,4.8
1994-06-21 12:00:00,4.1,8.0,2.5
1994-06-22 12:00:00,8.5,8.4,2.4
1994-06-23 12:00:00,45.0,8.4,5.4
1994-06-24 12:00:00,61.3,8.6,7.2
1994-06-25 12:00:00,15.6,8.0,6.5
1994-06-26 12:00:00,4.9,7.7,6.3
1994-06-27 12:00:00,5.8,8.0,1.9
1994-06-28 12:00:00,4.8,5.5,2.6
1994-06-29 12:00:00,6.3,6.5,0.7
1994-06-30 12:00:00,31.2,8.0,0.5
1994-07-01 12:00:00,3.3,6.2,5.4
1994-07-02 12:00:00,2.5,7.6,0.5
1994-07-03 12:00:00,0.0,10.8,1.6
1994-07-04 12:00:00,43.5,9.6,4.6
1994-07-05 12:00:00,38.4,7.4,5.9
1994-07-06 12:00:00,11.7,6.3,2.8
1994-07-07 12:00:00,52.1,9.1,3.2
1994-07-08 12:00:00,2.0,5.6,1.9
1994-07-09 12:00:00,12.7,8.2,1.4
1994-07-10 12:00:00,12.6,8.3,4.0
1994-07-11 12:00:00,2.4,5.4,3.9
1994-07-12 12:00:00,0.0,6.6,-0.1
1994-07-13 12:00:00,0.0,6.7,0.8
1994-07-14 12:00:00,0.0,8.3,2.0
1994-07-15 12:00:00,1.0,8.8,5.5
1994-07-16 12:00:00,24.3,10.7,6.6
1994-07-17 12:00:00,9.9,8.6,6.6
1994-07-18 12:00:00,0.0,6.8,2.8
1994-07-19 12:00:00,16.2,6.8,2.2
1994-07-20 12:00:00,11.4,7.5,4.1
1994-07-21 12:00:00,26.4,7.7,5.5
1994-07-22 12:00:00,3.3,6.4,3.0
1994-07-23 12:00:00,0.0,7.3,0.9
1994-07-24 12:00:00,0.0,7.6,1.7
1994-07-25 12:00:00,0.0,8.2,1.3
1994-07-26 12:00:00,0.0,9.8,1.2
1994-07-27 12:00:00,0.0,14.0,4.5
1994-07-28 12:00:00,2.6,8.5,7.6
1994-07-29 12:00:00,2.8,7.6,5.0
1994-07-30 12:00:00,0.0,9.8,5.4
1994-07-31 12:00:00,0.0,9.2,4.8
1994-08-01 12:00:00,8.4,11.1,3.4
1994-08-02 12:00:00,36.8,10.0,5.2
1994-08-03 12:00:00,8.8,8.7,5.2
1994-08-04 12:00:00,0.0,8.8,5.8
1994-08-05 12:00:00,0.0,10.9,3.9
1994-08-06 12:00:00,0.0,9.4,3.3
1994-08-07 12:00:00,17.7,8.1,2.7
1994-08-08 12:00:00,14.0,7.2,2.8
1994-08-09 12:00:00,5.6,4.1,0.6
1994-08-10 12:00:00,12.4,6.5,-0.5
1994-08-11 12:00:00,10.6,6.2,1.8
1994-08-12 12:00:00,19.3,8.6,3.5
1994-08-13 12:00:00,34.9,9.1,6.3
1994-08-14 12:00:00,15.7,7.3,4.5
1994-08-15 12:00:00,12.2,6.7,1.9
1994-08-16 12:00:00,15.7,7.4,3.0
1994-08-17 12:00:00,21.8,8.0,5.3
1994-08-18 12:00:00,6.9,7.3,0.9
1994-08-19 12:00:00,7.7,8.6,1.5
1994-08-20 12:00:00,11.9,9.0,5.7
1994-08-21 12:00:00,9.9,10.0,6.5
1994-08-22 12:00:00,8.9,8.3,6.5
1994-08-23 12:00:00,19.1,9.9,7.2
1994-08-24 12:00:00,18.9,7.6,6.6
1994-08-25 12:00:00,4.8,8.5,5.4
1994-08-26 12:00:00,29.7,8.3,4.7
1994-08-27 12:00:00,9.2,9.6,5.3
1994-08-28 12:00:00,20.6,10.4,8.1
1994-08-29 12:00:00,11.1,10.4,8.9
1994-08-30 12:00:00,31.7,7.0,3.8
1994-08-31 12:00:00,11.1,7.8,2.7
1994-09-01 12:00:00,31.2,7.1,4.4
1994-09-02 12:00:00,0.0,8.5,1.0
1994-09-03 12:00:00,17.0,9.3,2.5
1994-09-04 12:00:00,8.1,10.8,4.0
1994-09-05 12:00:00,12.6,9.4,7.1
1994-09-06 12:00:00,57.5,9.2,7.2
1994-09-07 12:00:00,0.0,6.9,2.9
1994-09-08 12:00:00,2.3,6.9,0.6
1994-09-09 12:00:00,2.0,7.5,1.3
1994-09-10 12:00:00,17.4,7.7,1.8
1994-09-11 12:00:00,26.3,9.6,3.4
1994-09-12 12:00:00,0.0,8.3,2.2
1994-09-13 12:00:00,2.4,8.3,3.4
1994-09-14 12:00:00,1.0,11.3,5.9
1994-09-15 12:00:00,10.8,11.6,6.7
1994-09-16 12:00:00,24.2,12.2,8.4
1994-09-17 12:00:00,3.7,11.0,6.4
1994-09-18 12:00:00,37.7,9.4,4.1
1994-09-19 12:00:00,12.3,7.5,4.7
1994-09-20 12:00:00,13.7,8.0,3.1
1994-09-21 12:00:00,3.0,7.9,1.9
1994-09-22 12:00:00,0.0,8.5,0.0
1994-09-23 12:00:00,6.5,9.2,-0.1
1994-09-24 12:00:00,3.1,11.1,3.3
1994-09-25 12:00:00,0.0,12.4,3.3
1994-09-26 12:00:00,0.0,12.6,5.0
1994-09-27 12:00:00,0.0,12.7,5.8
1994-09-28 12:00:00,0.0,12.9,2.9
1994-09-29 12:00:00,0.0,13.5,5.5
1994-09-30 12:00:00,0.0,15.7,1.8
1994-10-01 12:00:00,0.0,11.6,3.0
1994-10-02 13:00:00,0.0,13.7,1.4
1994-10-03 13:00:00,0.0,11.8,3.2
1994-10-04 13:00:00,5.1,9.4,4.2
1994-10-05 13:00:00,19.2,9.9,6.6
1994-10-06 13:00:00,5.6,11.3,7.1
1994-10-07 13:00:00,0.0,15.4,6.1
1994-10-08 13:00:00,17.4,13.7,5.9
1994-10-09 13:00:00,9.3,12.5,6.5
1994-10-10 13:00:00,9.8,11.6,4.7
1994-10-11 13:00:00,29.4,8.8,4.8
1994-10-12 13:00:00,6.8,9.3,3.1
1994-10-13 13:00:00,15.6,7.1,4.3
1994-10-14 13:00:00,7.6,11.6,0.2
1994-10-15 13:00:00,7.1,10.0,1.6
1994-10-16 13:00:00,0.0,10.4,3.6
1994-10-17 13:00:00,16.3,11.5,4.9
1994-10-18 13:00:00,5.8,11.1,6.3
1994-10-19 13:00:00,14.7,7.7,5.1
1994-10-20 13:00:00,10.9,8.2,1.7
1994-10-21 13:00:00,0.0,11.0,4.9
1994-10-22 13:00:00,1.5,15.7,4.5
1994-10-23 13:00:00,0.0,15.5,6.4
1994-10-24 13:00:00,1.0,12.7,7.0
1994-10-25 13:00:00,0.0,17.5,6.0
1994-10-26 13:00:00,0.0,16.8,7.0
1994-10-27 13:00:00,5.6,12.8,8.0
1994-10-28 13:00:00,6.9,11.3,9.8
1994-10-29 13:00:00,26.6,12.4,7.5
1994-10-30 13:00:00,5.3,12.4,6.0
1994-10-31 13:00:00,0.0,14.8,4.7
1994-11-01 13:00:00,4.3,15.5,4.9
1994-11-02 13:00:00,2.8,12.9,7.4
1994-11-03 13:00:00,0.0,16.1,8.4
1994-11-04 13:00:00,22.0,12.0,10.6
1994-11-05 13:00:00,15.4,11.9,8.7
1994-11-06 13:00:00,52.0,11.3,9.5
1994-11-07 13:00:00,15.3,9.9,8.5
1994-11-08 13:00:00,12.1,10.3,5.9
1994-11-09 13:00:00,21.8,9.7,4.5
1994-11-10 13:00:00,17.7,8.2,3.1
1994-11-11 13:00:00,23.7,11.2,4.5
1994-11-12 13:00:00,10.9,9.7,5.6
1994-11-13 13:00:00,40.1,7.2,7.4
1994-11-14 13:00:00,21.8,12.3,4.8
1994-11-15 13:00:00,61.7,8.9,5.7
1994-11-16 13:00:00,26.2,8.8,3.9
1994-11-17 13:00:00,21.2,9.6,3.9
1994-11-18 13:00:00,9.8,10.5,5.7
1994-11-19 13:00:00,0.0,11.0,1.6
1994-11-20 13:00:00,132.0,10.0,3.8
1994-11-21 13:00:00,16.2,10.8,5.4
1994-11-22 13:00:00,11.6,10.0,5.6
1994-11-23 13:00:00,12.6,8.8,4.8
1994-11-24 13:00:00,0.0,12.5,4.5
1994-11-25 13:00:00,1.1,11.1,6.1
1994-11-26 13:00:00,11.5,14.6,7.5
1994-11-27 13:00:00,24.7,13.6,10.1
1994-11-28 13:00:00,60.9,12.6,10.5
1994-11-29 13:00:00,0.0,15.4,6.6
1994-11-30 13:00:00,26.2,16.1,8.0
1994-12-01 13:00:00,3.9,14.0,9.3
1994-12-02 13:00:00,0.0,14.3,7.5
1994-12-03 13:00:00,0.0,15.4,8.1
1994-12-04 13:00:00,0.0,15.3,6.5
1994-12-05 13:00:00,0.0,15.9,8.9
1994-12-06 13:00:00,0.0,18.1,7.0
1994-12-07 13:00:00,0.0,16.9,8.9
1994-12-08 13:00:00,43.5,12.5,11.6
1994-12-09 13:00:00,0.0,14.2,7.5
1994-12-10 13:00:00,2.6,15.7,5.8
1994-12-11 13:00:00,9.8,14.9,7.1
1994-12-12 13:00:00,2.5,14.4,9.9
1994-12-13 13:00:00,0.0,19.8,6.7
1994-12-14 13:00:00,4.2,17.1,8.4
1994-12-15 13:00:00,0.0,16.8,11.8
1994-12-16 13:00:00,0.0,18.0,7.9
1994-12-17 13:00:00,0.0,16.4,7.3
1994-12-18 13:00:00,2.2,15.4,8.3
1994-12-19 13:00:00,16.7,17.1,10.3
1994-12-20 13:00:00,10.8,12.7,8.6
1994-12-21 13:00:00,31.2,12.9,7.0
1994-12-22 13:00:00,7.1,9.8,7.1
1994-12-23 13:00:00,1.6,13.4,4.8
1994-12-24 13:00:00,25.3,9.5,6.4
1994-12-25 13:00:00,2.0,11.4,4.9
1994-12-26 13:00:00,0.0,16.2,4.8
1994-12-27 13:00:00,12.5,13.7,5.9
1994-12-28 13:00:00,0.0,16.0,8.0
1994-12-29 13:00:00,49.8,15.9,8.6
1994-12-30 13:00:00,12.1,14.8,8.4
1994-12-31 13:00:00,10.4,15.3,8.4
1995-01-01 13:00:00,80.3,13.4,7.4
1995-01-02 13:00:00,28.6,13.2,9.8
1995-01-03 13:00:00,0.0,14.0,4.5
1995-01-04 13:00:00,0.0,15.5,5.6
1995-01-05 13:00:00,8.6,14.0,7.3
1995-01-06 13:00:00,0.0,15.4,9.8
1995-01-07 13:00:00,94.7,14.3,12.9
1995-01-08 13:00:00,0.0,13.8,7.3
1995-01-09 13:00:00,0.0,15.6,6.8
1995-01-10 13:00:00,0.0,17.7,8.3
1995-01-11 13:00:00,0.0,19.7,8.9
1995-01-12 13:00:00,0.0,17.6,9.2
1995-01-13 13:00:00,0.0,18.7,10.1
1995-01-14 13:00:00,25.8,15.6,9.3
1995-01-15 13:00:00,24.2,14.5,12.5
1995-01-16 13:00:00,36.5,14.5,12.9
1995-01-17 13:00:00,7.3,15.4,12.7
1995-01-18 13:00:00,2.1,16.9,11.4
1995-01-19 13:00:00,0.0,22.3,11.1
1995-01-20 13:00:00,0.0,21.7,10.5
1995-01-21 13:00:00,46.5,18.6,14.4
1995-01-22 13:00:00,27.1,15.4,9.7
1995-01-23 13:00:00,3.1,20.5,5.7
1995-01-24 13:00:00,39.1,16.9,6.6
1995-01-25 13:00:00,0.0,17.8,10.9
1995-01-26 13:00:00,0.0,18.2,11.3
1995-01-27 13:00:00,0.0,16.6,9.0
1995-01-28 13:00:00,0.0,17.2,5.8
1995-01-29 13:00:00,0.0,20.5,7.7
1995-01-30 13:00:00,0.0,16.8,9.4
1995-01-31 13:00:00,16.0,16.6,11.8
1995-02-01 13:00:00,9.4,17.6,12.7
1995-02-02 13:00:00,6.3,14.8,13.3
1995-02-03 13:00:00,0.0,17.2,10.9
1995-02-04 13:00:00,11.0,15.0,11.4
1995-02-05 13:00:00,0.0,20.6,12.3
1995-02-06 13:00:00,0.0,19.4,13.1
1995-02-07 13:00:00,44.8,15.6,13.9
1995-02-08 13:00:00,17.3,12.9,7.5
1995-02-09 13:00:00,0.0,17.0,7.5
1995-02-10 13:00:00,0.0,20.7,8.3
1995-02-11 13:00:00,0.0,20.1,10.8
1995-02-12 13:00:00,0.0,22.2,11.0
1995-02-13 13:00:00,0.0,21.1,10.7
1995-02-14 13:00:00,0.0,19.3,12.4
1995-02-15 13:00:00,0.0,20.5,10.6
1995-02-16 13:00:00,0.0,18.6,11.1
1995-02-17 13:00:00,25.7,19.0,13.6
1995-02-18 13:00:00,34.2,16.5,14.7
1995-02-19 13:00:00,0.0,17.9,12.0
1995-02-20 13:00:00,0.0,16.1,10.7
1995-02-21 13:00:00,0.0,17.5,7.0
1995-02-22 13:00:00,0.0,19.7,8.0
1995-02-23 13:00:00,0.0,19.9,9.3
1995-02-24 13:00:00,0.0,16.6,7.7
1995-02-25 13:00:00,0.0,19.9,7.9
1995-02-26 13:00:00,0.0,18.0,10.5
1995-02-27 13:00:00,0.0,17.6,13.1
1995-02-28 13:00:00,7.2,16.1,6.4
1995-03-01 13:00:00,1.0,13.5,7.3
1995-03-02 13:00:00,0.0,17.6,5.1
1995-03-03 13:00:00,0.0,14.7,5.6
1995-03-04 13:00:00,0.0,18.2,7.7
1995-03-05 13:00:00,1.4,16.5,8.1
1995-03-06 13:00:00,1.2,16.3,9.8
1995-03-07 13:00:00,0.0,18.4,11.1
1995-03-08 13:00:00,0.0,17.0,9.4
1995-03-09 13:00:00,19.1,17.8,12.0
1995-03-10 13:00:00,10.0,14.8,12.2
1995-03-11 13:00:00,0.0,16.3,8.0
1995-03-12 13:00:00,2.6,18.7,8.1
1995-03-13 13:00:00,18.1,13.5,7.5
1995-03-14 13:00:00,26.3,12.5,5.1
1995-03-15 13:00:00,21.3,9.9,6.2
1995-03-16 13:00:00,1.2,13.7,4.6
1995-03-17 13:00:00,23.4,13.7,4.8
1995-03-18 13:00:00,64.3,13.1,5.6
1995-03-19 12:00:00,21.5,11.5,9.0
1995-03-20 12:00:00,48.3,11.0,7.2
1995-03-21 12:00:00,62.0,11.3,7.8
1995-03-22 12:00:00,21.7,10.5,8.7
1995-03-23 12:00:00,23.6,11.2,8.8
1995-03-24 12:00:00,67.5,14.7,7.4
1995-03-25 12:00:00,15.4,12.2,9.5
1995-03-26 12:00:00,0.0,14.0,7.0
1995-03-27 12:00:00,0.0,14.0,4.9
1995-03-28 12:00:00,1.4,12.6,9.0
1995-03-29 12:00:00,23.4,15.5,9.2
1995-03-30 12:00:00,5.6,12.5,9.9
1995-03-31 12:00:00,17.0,13.5,10.6
1995-04-01 12:00:00,4.4,11.5,8.4
1995-04-02 12:00:00,0.0,13.1,6.4
1995-04-03 12:00:00,0.0,15.2,8.9
1995-04-04 12:00:00,0.0,18.6,9.1
1995-04-05 12:00:00,0.0,17.4,9.6
1995-04-06 12:00:00,4.7,16.6,12.0
1995-04-07 12:00:00,38.2,17.1,13.5
1995-04-08 12:00:00,1.1,16.6,12.7
1995-04-09 12:00:00,48.7,17.2,12.3
1995-04-10 12:00:00,53.9,12.6,9.2
1995-04-11 12:00:00,0.0,15.4,9.6
1995-04-12 12:00:00,2.4,13.6,6.9
1995-04-13 12:00:00,0.0,12.7,8.2
1995-04-14 12:00:00,0.0,12.9,5.3
1995-04-15 12:00:00,0.0,13.7,5.2
1995-04-16 12:00:00,0.0,13.8,5.9
1995-04-17 12:00:00,0.0,14.2,3.3
1995-04-18 12:00:00,0.0,16.6,8.8
1995-04-19 12:00:00,18.0,15.3,9.7
1995-04-20 12:00:00,18.2,11.2,12.0
1995-04-21 12:00:00,6.0,12.8,9.0
1995-04-22 12:00:00,2.9,16.1,9.3
1995-04-23 12:00:00,0.0,14.4,6.8
1995-04-24 12:00:00,1.1,13.7,7.9
1995-04-25 12:00:00,7.7,14.6,9.8
1995-04-26 12:00:00,0.0,14.7,10.9
1995-04-27 12:00:00,1.4,13.4,7.7
1995-04-28 12:00:00,0.0,14.0,4.9
1995-04-29 12:00:00,0.0,14.0,4.9
1995-04-30 12:00:00,0.0,13.0,3.9
1995-05-01 12:00:00,0.0,14.4,3.2
1995-05-02 12:00:00,0.0,13.4,7.5
1995-05-03 12:00:00,46.6,14.4,8.7
1995-05-04 12:00:00,21.4,13.1,10.0
1995-05-05 12:00:00,0.0,12.0,6.5
1995-05-06 12:00:00,0.0,15.5,6.4
1995-05-07 12:00:00,0.0,15.2,6.7
1995-05-08 12:00:00,4.1,12.3,6.9
1995-05-09 12:00:00,0.0,10.4,5.4
1995-05-10 12:00:00,13.0,10.4,2.6
1995-05-11 12:00:00,41.5,12.5,4.6
1995-05-12 12:00:00,0.0,12.2,7.4
1995-05-13 12:00:00,16.1,13.8,9.8
1995-05-14 12:00:00,91.2,14.0,12.6
1995-05-15 12:00:00,33.7,12.5,12.7
1995-05-16 12:00:00,21.1,9.8,6.3
1995-05-17 12:00:00,17.3,8.4,6.4
1995-05-18 12:00:00,12.8,7.8,4.0
1995-05-19 12:00:00,0.0,10.0,5.6
1995-05-20 12:00:00,1.1,9.5,4.9
1995-05-21 12:00:00,0.0,9.8,5.7
1995-05-22 12:00:00,0.0,12.3,6.1
1995-05-23 12:00:00,0.0,11.2,5.4
1995-05-24 12:00:00,13.3,10.1,5.8
1995-05-25 12:00:00,1.0,11.6,7.1
1995-05-26 12:00:00,15.5,15.0,9.3
1995-05-27 12:00:00,28.9,12.1,10.1
1995-05-28 12:00:00,7.0,10.6,8.8
1995-05-29 12:00:00,4.7,9.9,8.4
1995-05-30 12:00:00,0.0,12.3,9.2
1995-05-31 12:00:00,0.0,9.5,4.8
1995-06-01 12:00:00,2.6,7.0,3.1
1995-06-02 12:00:00,0.0,5.6,1.2
1995-06-03 12:00:00,1.7,5.2,-0.7
1995-06-04 12:00:00,0.0,6.8,-0.4
1995-06-05 12:00:00,17.4,8.5,-2.3
1995-06-06 12:00:00,0.0,7.0,2.4
1995-06-07 12:00:00,0.0,7.4,2.0
1995-06-08 12:00:00,70.0,10.6,4.7
1995-06-09 12:00:00,4.0,10.5,4.9
1995-06-10 12:00:00,0.0,10.0,5.2
1995-06-11 12:00:00,0.0,9.5,3.8
1995-06-12 12:00:00,1.3,9.6,4.5
1995-06-13 12:00:00,0.0,11.7,5.3
1995-06-14 12:00:00,0.0,11.7,7.5
1995-06-15 12:00:00,0.0,14.3,5.9
1995-06-16 12:00:00,0.0,11.4,5.4
1995-06-17 12:00:00,0.0,9.9,4.8
1995-06-18 12:00:00,0.0,9.6,4.2
1995-06-19 12:00:00,0.0,9.5,3.1
1995-06-20 12:00:00,11.3,8.3,3.7
1995-06-21 12:00:00,2.6,5.2,2.8
1995-06-22 12:00:00,0.0,8.0,0.4
1995-06-23 12:00:00,8.0,10.1,0.9
1995-06-24 12:00:00,27.6,9.3,3.3
1995-06-25 12:00:00,14.4,8.1,7.1
1995-06-26 12:00:00,28.0,8.7,7.7
1995-06-27 12:00:00,18.3,6.1,3.6
1995-06-28 12:00:00,7.8,3.8,3.5
1995-06-29 12:00:00,11.0,5.7,0.8
1995-06-30 12:00:00,0.0,8.7,1.2
1995-07-01 12:00:00,1.4,6.8,1.4
1995-07-02 12:00:00,0.0,9.7,2.9
1995-07-03 12:00:00,0.0,9.2,2.8
1995-07-04 12:00:00,43.4,6.6,4.6
1995-07-05 12:00:00,28.4,9.0,3.2
1995-07-06 12:00:00,15.5,6.4,3.2
1995-07-07 12:00:00,29.8,6.4,3.1
1995-07-08 12:00:00,9.5,5.9,1.7
1995-07-09 12:00:00,9.0,4.9,3.0
1995-07-10 12:00:00,9.4,5.6,2.1
1995-07-11 12:00:00,3.7,5.7,2.1
1995-07-12 12:00:00,10.1,9.0,1.9
1995-07-13 12:00:00,2.1,8.8,6.1
1995-07-14 12:00:00,0.0,9.4,3.6
1995-07-15 12:00:00,0.0,8.6,3.7
1995-07-16 12:00:00,0.0,9.2,2.7
1995-07-17 12:00:00,0.0,6.8,-0.2
1995-07-18 12:00:00,6.8,8.3,-1.4
1995-07-19 12:00:00,25.2,9.4,1.9
1995-07-20 12:00:00,5.0,2.6,1.3
1995-07-21 12:00:00,9.4,1.9,-0.3
1995-07-22 12:00:00,3.3,5.5,-0.4
1995-07-23 12:00:00,8.0,4.7,0.6
1995-07-24 12:00:00,0.0,6.2,2.8
1995-07-25 12:00:00,26.1,5.1,0.3
1995-07-26 12:00:00,1.1,5.6,1.8
1995-07-27 12:00:00,11.3,4.3,0.5
1995-07-28 12:00:00,4.1,4.2,1.1
1995-07-29 12:00:00,0.0,6.3,1.1
1995-07-30 12:00:00,0.0,8.2,0.5
1995-07-31 12:00:00,0.0,8.5,1.0
1995-08-01 12:00:00,0.0,8.9,1.4
1995-08-02 12:00:00,0.0,8.7,1.0
1995-08-03 12:00:00,0.0,9.3,1.6
1995-08-04 12:00:00,0.0,7.9,1.7
1995-08-05 12:00:00,0.0,7.9,2.2
1995-08-06 12:00:00,0.0,10.1,2.3
1995-08-07 12:00:00,9.0,9.4,4.8
1995-08-08 12:00:00,21.9,8.1,3.5
1995-08-09 12:00:00,4.5,6.7,4.2
1995-08-10 12:00:00,2.1,7.7,2.1
1995-08-11 12:00:00,0.0,10.3,2.3
1995-08-12 12:00:00,15.9,9.9,2.1
1995-08-13 12:00:00,4.4,6.6,3.8
1995-08-14 12:00:00,0.0,8.7,2.1
1995-08-15 12:00:00,18.4,8.8,1.5
1995-08-16 12:00:00,18.7,10.0,3.5
1995-08-17 12:00:00,41.7,9.8,6.6
1995-08-18 12:00:00,12.3,7.8,4.9
1995-08-19 12:00:00,17.6,8.0,4.2
1995-08-20 12:00:00,31.5,8.2,4.7
1995-08-21 12:00:00,5.1,9.1,6.0
1995-08-22 12:00:00,0.0,11.1,2.1
1995-08-23 12:00:00,15.2,10.0,3.7
1995-08-24 12:00:00,8.0,8.5,3.9
1995-08-25 12:00:00,0.0,10.5,1.7
1995-08-26 12:00:00,1.5,9.3,1.1
1995-08-27 12:00:00,43.2,11.4,5.4
1995-08-28 12:00:00,6.5,9.4,4.5
1995-08-29 12:00:00,4.6,10.9,3.3
1995-08-30 12:00:00,22.4,10.0,5.9
1995-08-31 12:00:00,0.0,9.2,6.9
1995-09-01 12:00:00,35.1,10.2,2.2
1995-09-02 12:00:00,2.1,9.4,3.0
1995-09-03 12:00:00,1.7,10.0,3.0
1995-09-04 12:00:00,8.5,10.1,5.5
1995-09-05 12:00:00,17.4,8.3,5.0
1995-09-06 12:00:00,0.0,8.8,4.8
1995-09-07 12:00:00,0.0,6.3,2.1
1995-09-08 12:00:00,0.0,6.7,0.5
1995-09-09 12:00:00,2.6,9.1,-1.1
1995-09-10 12:00:00,2.8,10.0,1.9
1995-09-11 12:00:00,17.5,11.2,4.0
1995-09-12 12:00:00,25.3,9.8,5.5
1995-09-13 12:00:00,4.3,10.4,7.1
1995-09-14 12:00:00,67.8,11.7,8.8
1995-09-15 12:00:00,32.1,9.9,9.2
1995-09-16 12:00:00,0.0,10.3,4.1
1995-09-17 12:00:00,0.0,10.5,3.2
1995-09-18 12:00:00,0.0,13.0,1.7
1995-09-19 12:00:00,0.0,14.9,5.2
1995-09-20 12:00:00,6.8,11.9,6.4
1995-09-21 12:00:00,69.8,11.8,7.5
1995-09-22 12:00:00,28.7,8.8,7.4
1995-09-23 12:00:00,37.0,10.2,6.1
1995-09-24 12:00:00,37.1,10.7,10.0
1995-09-25 12:00:00,0.0,10.3,4.4
1995-09-26 12:00:00,0.0,14.8,4.9
1995-09-27 12:00:00,24.6,11.4,6.8
1995-09-28 12:00:00,9.5,11.4,8.5
1995-09-29 12:00:00,0.0,15.8,8.1
1995-09-30 12:00:00,0.0,14.6,8.3
1995-10-01 13:00:00,0.0,16.6,5.6
1995-10-02 13:00:00,0.0,17.8,6.9
1995-10-03 13:00:00,9.8,12.8,6.9
1995-10-04 13:00:00,11.3,11.3,7.0
1995-10-05 13:00:00,0.0,14.4,6.1
1995-10-06 13:00:00,0.0,13.6,7.8
